	gene_name	gene_symbol	ENSEMBL.tag	logFC	logCPM	LR	PValue	FDR
ENSMUSG00000027951	adenosine deaminase, RNA-specific	ENSMUSG00000027951	Adar	0.0792318510004739	5.20336129746695	0.119894421432562	0.729149026210708	0.991737008025993
ENSMUSG00000021400	Werner helicase interacting protein 1	ENSMUSG00000021400	Wrnip1	0.0870554888146515	4.49376390762877	0.119777720541842	0.729275694643606	0.991737008025993
ENSMUSG00000049643	RIKEN cDNA 2310022A10 gene	ENSMUSG00000049643	2310022A10Rik	-0.0858666128208401	4.3465618100618	0.119740475925375	0.729316134905301	0.991737008025993
ENSMUSG00000022637	Casitas B-lineage lymphoma b	ENSMUSG00000022637	Cblb	-0.0761234793395232	4.9099197560513	0.119662978263801	0.729400304563226	0.991737008025993
ENSMUSG00000027895	potassium voltage gated channel, Shaw-related subfamily, member 4	ENSMUSG00000027895	Kcnc4	-0.118379245211798	3.11111202781967	0.119655430424055	0.729408503848844	0.991737008025993
ENSMUSG00000030754	coatomer protein complex, subunit beta 1	ENSMUSG00000030754	Copb1	-0.0746321144769593	7.7405557901997	0.119544040326367	0.729529541587584	0.991737008025993
ENSMUSG00000027475	kinesin family member 3B	ENSMUSG00000027475	Kif3b	0.0830587538214311	4.8489474806094	0.119531927223246	0.729542707627696	0.991737008025993
ENSMUSG00000075588	homeobox B2	ENSMUSG00000075588	Hoxb2	-0.151399773821442	0.409240361414024	0.119522084300074	0.729553406701455	0.991737008025993
ENSMUSG00000034845	plasmalemma vesicle associated protein	ENSMUSG00000034845	Plvap	-0.0999600457597199	5.26130494901237	0.119469548803554	0.729610520148478	0.991737008025993
ENSMUSG00000061607	mediator of DNA damage checkpoint 1	ENSMUSG00000061607	Mdc1	0.0803773798825228	4.89496908559143	0.119440379668988	0.729642237155147	0.991737008025993
ENSMUSG00000054277	ADP-ribosylation factor GTPase activating protein 3	ENSMUSG00000054277	Arfgap3	-0.0741360021365594	6.2820956387457	0.119309364734669	0.729784749505632	0.991737008025993
ENSMUSG00000049482	cytosolic thiouridylase subunit 2	ENSMUSG00000049482	Ctu2	-0.0946809161795021	3.80978634201414	0.119189281614638	0.729915447649876	0.991737008025993
ENSMUSG00000024619	caudal type homeobox 1	ENSMUSG00000024619	Cdx1	-0.125947629662531	1.97019767827352	0.119087126409335	0.730026691118226	0.991737008025993
ENSMUSG00000028848	GPN-loop GTPase 2	ENSMUSG00000028848	Gpn2	-0.0935321546226659	3.51623975328106	0.119039995995834	0.730078032500879	0.991737008025993
ENSMUSG00000043311	DNA segment, Chr 17, human D6S53E	ENSMUSG00000043311	D17H6S53E	0.0871540412605364	4.02116561450343	0.118933588074025	0.730193989510623	0.991737008025993
ENSMUSG00000003581	ring finger protein 215	ENSMUSG00000003581	Rnf215	-0.0746224872430851	5.17777347058209	0.11887966709719	0.730252771535618	0.991737008025993
ENSMUSG00000026840	laminin gamma 3	ENSMUSG00000026840	Lamc3	-0.130863664956091	1.77943571846012	0.11866310859952	0.730489003439368	0.991737008025993
ENSMUSG00000041297	cyclin-dependent kinase 13	ENSMUSG00000041297	Cdk13	-0.0734259749170068	6.00023613997639	0.118627629741807	0.730527728382198	0.991737008025993
ENSMUSG00000031845	beta-carotene oxygenase 1	ENSMUSG00000031845	Bco1	-0.119119236090665	2.88152749716568	0.118615584894886	0.730540876727285	0.991737008025993
ENSMUSG00000054499	death effector domain-containing DNA binding protein 2	ENSMUSG00000054499	Dedd2	-0.0721079222558827	5.51559188511973	0.118614802154969	0.730541731204378	0.991737008025993
ENSMUSG00000062627	myb-like, SWIRM and MPN domains 1	ENSMUSG00000062627	Mysm1	0.0881822597254783	4.25935475835975	0.118573107649006	0.730587251520946	0.991737008025993
ENSMUSG00000030259	Ras association (RalGDS/AF-6) domain family (N-terminal) member 8	ENSMUSG00000030259	Rassf8	0.0825196997177655	7.32437129389505	0.118439980412404	0.730732654219236	0.991737008025993
ENSMUSG00000053040	aph1 homolog C, gamma secretase subunit	ENSMUSG00000053040	Aph1c	0.0973950403468632	3.80261813895614	0.118378801231633	0.730799505292032	0.991737008025993
ENSMUSG00000018882	mitochondrial ribosomal protein L45	ENSMUSG00000018882	Mrpl45	-0.081192613873656	4.87448422882447	0.118272735412784	0.730915450217596	0.991737008025993
ENSMUSG00000055371	signal transducing adaptor molecule (SH3 domain and ITAM motif) 2	ENSMUSG00000055371	Stam2	-0.0699075032849243	5.75560413304275	0.118236680624907	0.730954876434635	0.991737008025993
ENSMUSG00000031858	MAU2 sister chromatid cohesion factor	ENSMUSG00000031858	Mau2	-0.074744405364569	6.15917208307249	0.118196484450522	0.730998839218371	0.991737008025993
ENSMUSG00000021508	chemokine (C-X-C motif) ligand 14	ENSMUSG00000021508	Cxcl14	-0.157694426965658	7.46850126430046	0.118106816463353	0.731096939734894	0.991737008025993
ENSMUSG00000031200	mature T cell proliferation 1	ENSMUSG00000031200	Mtcp1	-0.152879583688727	1.11743928293564	0.117954815853023	0.731263329899282	0.991737008025993
ENSMUSG00000024614	thioredoxin-related transmembrane protein 3	ENSMUSG00000024614	Tmx3	0.100347172661544	5.5059149647161	0.117882847588248	0.73134215304628	0.991737008025993
ENSMUSG00000026201	serine/threonine kinase 16	ENSMUSG00000026201	Stk16	-0.077236367409906	5.41761194977329	0.117865910262992	0.731360707539153	0.991737008025993
ENSMUSG00000020151	protein tyrosine phosphatase, receptor type, R	ENSMUSG00000020151	Ptprr	-0.112329319283142	2.55260731933142	0.117860999820841	0.7313660871066	0.991737008025993
ENSMUSG00000046442	protein phosphatase 1E (PP2C domain containing)	ENSMUSG00000046442	Ppm1e	-0.142548701303051	3.03241056124221	0.117837662024444	0.731391656221538	0.991737008025993
ENSMUSG00000027708	DCN1, defective in cullin neddylation 1, domain containing 1 (S. cerevisiae)	ENSMUSG00000027708	Dcun1d1	0.0732281890597695	5.14209849870607	0.117812787155412	0.731418912484387	0.991737008025993
ENSMUSG00000031971	centriole, cilia and spindle associated protein	ENSMUSG00000031971	Ccsap	-0.119410735052169	1.9389812432945	0.117718456798628	0.731522302787213	0.991737008025993
ENSMUSG00000017288	VPS53 GARP complex subunit	ENSMUSG00000017288	Vps53	-0.0740280707450089	5.67707591962021	0.117647321808299	0.731600300554679	0.991737008025993
ENSMUSG00000031825	cysteine-rich secretory protein LCCL domain containing 2	ENSMUSG00000031825	Crispld2	-0.109874983538366	4.52841586199608	0.117636953072304	0.73161167181924	0.991737008025993
ENSMUSG00000022412	mitochondrial elongation factor 1	ENSMUSG00000022412	Mief1	-0.075453735907395	5.30761496040628	0.117584740179602	0.731668941566224	0.991737008025993
ENSMUSG00000057766	ankyrin repeat domain 29	ENSMUSG00000057766	Ankrd29	0.15435949542154	0.923497090224666	0.11757323076897	0.731681567582488	0.991737008025993
ENSMUSG00000070733	FRY like transcription coactivator	ENSMUSG00000070733	Fryl	-0.0911745629773052	5.57675765498631	0.117540057280181	0.731717963319997	0.991737008025993
ENSMUSG00000010205	ribonucleoprotein, PTB-binding 1	ENSMUSG00000010205	Raver1	0.0714654078294773	5.66568028093038	0.117469033458786	0.731795905219496	0.991737008025993
ENSMUSG00000027811	RIKEN cDNA 4930579G24 gene	ENSMUSG00000027811	4930579G24Rik	0.141107163139719	1.82974288403839	0.117436609574405	0.731831496107659	0.991737008025993
ENSMUSG00000026568	mitochondrial pyruvate carrier 2	ENSMUSG00000026568	Mpc2	-0.0884692914635008	5.55853859383782	0.117434563405141	0.731833742320721	0.991737008025993
ENSMUSG00000015806	quinoid dihydropteridine reductase	ENSMUSG00000015806	Qdpr	0.0904277372812197	5.60547521207779	0.117403144508414	0.731868235632889	0.991737008025993
ENSMUSG00000052512	neuron navigator 2	ENSMUSG00000052512	Nav2	-0.0806982015137558	4.71199231499956	0.117308480029031	0.731972194451005	0.991737008025993
ENSMUSG00000024165	Jupiter microtubule associated homolog 2	ENSMUSG00000024165	Jpt2	-0.0683769977220186	6.79328443889638	0.117271634076381	0.732012670680151	0.991737008025993
ENSMUSG00000001445	mitochondrial ribosomal protein L10	ENSMUSG00000001445	Mrpl10	-0.073343962387001	5.91225758381369	0.1172412425828	0.732046061866512	0.991737008025993
ENSMUSG00000045248	mediator complex subunit 26	ENSMUSG00000045248	Med26	-0.0903560676895557	3.85981995861053	0.117227869688229	0.73206075622073	0.991737008025993
ENSMUSG00000024795	kinesin family member 20B	ENSMUSG00000024795	Kif20b	0.107408721795063	3.1102532214887	0.117212878343739	0.73207723006734	0.991737008025993
ENSMUSG00000037568	vasohibin 2	ENSMUSG00000037568	Vash2	-0.0885923318154954	6.01355560555658	0.117128666125346	0.732169791959828	0.991737008025993
ENSMUSG00000002804	nudix (nucleoside diphosphate linked moiety X)-type motif 14	ENSMUSG00000002804	Nudt14	0.106500168301143	3.79776376000687	0.117086698038754	0.732215935077504	0.991737008025993
ENSMUSG00000044795	cytochrome b5 domain containing 1	ENSMUSG00000044795	Cyb5d1	-0.0972461492843315	3.06570832211167	0.117020948277447	0.732288244273851	0.991737008025993
ENSMUSG00000029910	MAD2 mitotic arrest deficient-like 1	ENSMUSG00000029910	Mad2l1	0.108565148287766	4.16414937170174	0.117013885838311	0.732296012637026	0.991737008025993
ENSMUSG00000025188	HPS1, biogenesis of lysosomal organelles complex 3 subunit 1	ENSMUSG00000025188	Hps1	0.100837607967258	3.35089272562609	0.116995110180968	0.732316666283273	0.991737008025993
ENSMUSG00000030806	syntaxin 1B	ENSMUSG00000030806	Stx1b	-0.124663029429963	1.45897501969451	0.116990922962905	0.732321272569962	0.991737008025993
ENSMUSG00000089872	ribosomal protein S6 kinase polypeptide 1	ENSMUSG00000089872	Rps6kc1	-0.0809516074021616	4.63560302701563	0.116969579190675	0.73234475391827	0.991737008025993
ENSMUSG00000026803	transcription termination factor, RNA polymerase I	ENSMUSG00000026803	Ttf1	-0.0827960228643447	4.46125836339023	0.116961275385887	0.732353889994637	0.991737008025993
ENSMUSG00000078789	diphthamide biosynthesis 1	ENSMUSG00000078789	Dph1	-0.106734518412218	2.56195983871256	0.116809205406755	0.732521265704676	0.991830158855317
ENSMUSG00000032571	phosphoinositide-3-kinase regulatory subunit 4	ENSMUSG00000032571	Pik3r4	0.0863755455822062	4.55464952825149	0.116674307608289	0.732669842739021	0.991830158855317
ENSMUSG00000028785	hippocalcin	ENSMUSG00000028785	Hpca	-0.138737231061068	1.26403766178884	0.116633583936813	0.732714714818248	0.991830158855317
ENSMUSG00000006498	polypyrimidine tract binding protein 1	ENSMUSG00000006498	Ptbp1	-0.0728799182556744	7.52627665473115	0.116627395604318	0.73272153430464	0.991830158855317
ENSMUSG00000018068	integrator complex subunit 2	ENSMUSG00000018068	Ints2	0.0848519473924998	4.82623097967389	0.116523893974225	0.732835622122726	0.99188345061982
ENSMUSG00000045333	zinc finger protein 423	ENSMUSG00000045333	Zfp423	-0.117919633226623	2.60180633413244	0.11641880247225	0.732951520323397	0.991939181597828
ENSMUSG00000028991	mechanistic target of rapamycin kinase	ENSMUSG00000028991	Mtor	0.0800583739180125	5.33819923924441	0.116308626878208	0.733073088144232	0.992002573406186
ENSMUSG00000026860	SH3-domain GRB2-like endophilin B2	ENSMUSG00000026860	Sh3glb2	-0.0861292990371652	4.33019195755285	0.116132940686219	0.733267073437815	0.992066352522181
ENSMUSG00000033960	junctional cadherin 5 associated	ENSMUSG00000033960	Jcad	0.0799916140606654	6.57133071196975	0.116067967803303	0.73333885523954	0.992066352522181
ENSMUSG00000038312	ER degradation enhancer, mannosidase alpha-like 2	ENSMUSG00000038312	Edem2	-0.0794753384445412	7.97697805384338	0.115998223322492	0.733415933643083	0.992066352522181
ENSMUSG00000032038	ST3 beta-galactoside alpha-2,3-sialyltransferase 4	ENSMUSG00000032038	St3gal4	-0.070734223808246	5.53400833431712	0.115979609727187	0.733436508906995	0.992066352522181
ENSMUSG00000074519	zinc finger protein 971	ENSMUSG00000074519	Zfp971	0.12295516330829	1.74196910173925	0.115911925402117	0.73351134195245	0.992066352522181
ENSMUSG00000003429	ribosomal protein S11	ENSMUSG00000003429	Rps11	-0.106691263051786	8.7796257443302	0.11577932961211	0.733658013015153	0.992066352522181
ENSMUSG00000039294	cytochrome b 245 chaperone 1	ENSMUSG00000039294	Cybc1	-0.0697294144888755	5.99078313376125	0.115757157469108	0.733682547913366	0.992066352522181
ENSMUSG00000038888	cytosolic thiouridylase subunit 1	ENSMUSG00000038888	Ctu1	-0.0921606025198633	3.48830695162316	0.115725055670133	0.733718075258966	0.992066352522181
ENSMUSG00000020366	mitogen-activated protein kinase 9	ENSMUSG00000020366	Mapk9	-0.0714541610411235	5.64979319744883	0.115648713202916	0.733802586234144	0.992079573506289
ENSMUSG00000020463	protein phosphatase 4 regulatory subunit 3B	ENSMUSG00000020463	Ppp4r3b	-0.0694494618805028	6.26575170885605	0.11552988241654	0.73393419364421	0.992113048163775
ENSMUSG00000069844	SCO1 cytochrome c oxidase assembly protein	ENSMUSG00000069844	Sco1	0.0856283009826937	4.04302436393231	0.115443682643307	0.734029708828973	0.992113048163775
ENSMUSG00000037242	chloride intracellular channel 4 (mitochondrial)	ENSMUSG00000037242	Clic4	-0.0973999355852868	9.21893349875333	0.115353907622875	0.734129227924465	0.992113048163775
ENSMUSG00000015133	leucine-rich repeat kinase 1	ENSMUSG00000015133	Lrrk1	-0.105815742937981	3.51568892543745	0.115339948261413	0.734144706298447	0.992113048163775
ENSMUSG00000063281	zinc finger protein 35	ENSMUSG00000063281	Zfp35	-0.0839756471922189	4.18264077911823	0.115289165974295	0.734201023364288	0.992113048163775
ENSMUSG00000028403	zinc finger, DHHC domain containing 21	ENSMUSG00000028403	Zdhhc21	0.101356156268266	5.73028128708345	0.115192027725847	0.734308787293355	0.99215369635113
ENSMUSG00000025421	haloacid dehalogenase-like hydrolase domain containing 2	ENSMUSG00000025421	Hdhd2	-0.0733111552520956	5.282049986495	0.115065989637339	0.734448687888585	0.99215369635113
ENSMUSG00000004637	WW domain-containing oxidoreductase	ENSMUSG00000004637	Wwox	-0.11440633958442	2.36325767307375	0.114953689944639	0.734573411040938	0.99215369635113
ENSMUSG00000052852	receptor accessory protein 1	ENSMUSG00000052852	Reep1	-0.13411627809987	1.65560247358436	0.11491615668848	0.734615111660117	0.99215369635113
ENSMUSG00000032407	U2 snRNP-associated SURP domain containing	ENSMUSG00000032407	U2surp	-0.0694626643650887	6.00245769151215	0.114774395720431	0.734772681050672	0.99215369635113
ENSMUSG00000021259	cytochrome P450, family 46, subfamily a, polypeptide 1	ENSMUSG00000021259	Cyp46a1	0.138605050798268	0.892657000071786	0.114723051233215	0.734829777958561	0.99215369635113
ENSMUSG00000022863	BTG anti-proliferation factor 3	ENSMUSG00000022863	Btg3	0.0759089428442964	4.88679428633451	0.114706014878028	0.734848726142282	0.99215369635113
ENSMUSG00000053329	glutamine amidotransferase like class 1 domain containing 3A	ENSMUSG00000053329	Gatd3a	-0.0838440602145119	5.17306104478737	0.114653682910694	0.734906940640944	0.99215369635113
ENSMUSG00000024897	amyloid beta (A4) precursor protein binding, family A, member 1	ENSMUSG00000024897	Apba1	-0.114087997663887	2.96196208511312	0.114401953358024	0.735187173751524	0.99215369635113
ENSMUSG00000028693	nuclear autoantigenic sperm protein (histone-binding)	ENSMUSG00000028693	Nasp	-0.0802472919141664	5.56443316033081	0.114331238558686	0.735265957455774	0.99215369635113
ENSMUSG00000039738	SLX4 structure-specific endonuclease subunit homolog (S. cerevisiae)	ENSMUSG00000039738	Slx4	0.0875386634700031	4.25112005670768	0.114207378041003	0.735404016514988	0.99215369635113
ENSMUSG00000025408	DNA-damage inducible transcript 3	ENSMUSG00000025408	Ddit3	-0.0894375451984879	5.34182939013326	0.114181755632465	0.735432586516425	0.99215369635113
ENSMUSG00000047710	chromosome alignment maintaining phosphoprotein 1	ENSMUSG00000047710	Champ1	-0.0835305590312706	4.3404340515876	0.114176994982533	0.735437895223295	0.99215369635113
ENSMUSG00000067424	zinc finger protein 563	ENSMUSG00000067424	Zfp563	0.115485232680924	2.16687912834661	0.114061933869316	0.735566239959891	0.99215369635113
ENSMUSG00000031924	cytochrome b5 type B	ENSMUSG00000031924	Cyb5b	-0.0682110896057671	6.69829013608227	0.113917213232247	0.735727770806487	0.99215369635113
ENSMUSG00000021569	thyroid hormone receptor interactor 13	ENSMUSG00000021569	Trip13	-0.111431426432633	3.50498324070817	0.113859037348433	0.735792736390251	0.99215369635113
ENSMUSG00000040167	IKAROS family zinc finger 5	ENSMUSG00000040167	Ikzf5	-0.0867568925887951	4.23442743179676	0.113802077958957	0.735856361416112	0.99215369635113
ENSMUSG00000022519	sarcalumenin	ENSMUSG00000022519	Srl	0.133549856676786	1.11289390968877	0.113781123814862	0.735879772167692	0.99215369635113
ENSMUSG00000021070	bradykinin receptor, beta 2	ENSMUSG00000021070	Bdkrb2	-0.110059193794494	5.78900374806368	0.113663752905197	0.736010947736706	0.99215369635113
ENSMUSG00000064307	leucine rich repeat containing 51	ENSMUSG00000064307	Lrrc51	-0.110851105956867	2.42759350274887	0.113642188011009	0.736035057201713	0.99215369635113
ENSMUSG00000015002	EFR3 homolog A	ENSMUSG00000015002	Efr3a	0.0706773141326173	5.860510522267	0.113550065868068	0.736138078082755	0.99215369635113
ENSMUSG00000025220	O-GlcNAcase	ENSMUSG00000025220	Oga	0.0688108021076584	6.2653706502093	0.113543850271833	0.736145030706066	0.99215369635113
ENSMUSG00000000743	charged multivesicular body protein 1A	ENSMUSG00000000743	Chmp1a	-0.0677308565917342	6.73368575911636	0.113519039846415	0.736172785189885	0.99215369635113
ENSMUSG00000073591	protocadherin beta 22	ENSMUSG00000073591	Pcdhb22	-0.126683603962231	1.91867349611873	0.113467953624287	0.736229944051153	0.99215369635113
ENSMUSG00000029610	aminoacyl tRNA synthetase complex-interacting multifunctional protein 2	ENSMUSG00000029610	Aimp2	-0.0792844453640774	5.46552825603153	0.113464240687755	0.736234098904347	0.99215369635113
ENSMUSG00000039449	pre-mRNA processing factor 18	ENSMUSG00000039449	Prpf18	0.0686099329382803	6.05663332650559	0.113418284116319	0.736285531531284	0.99215369635113
ENSMUSG00000018507	transient receptor potential cation channel, subfamily V, member 2	ENSMUSG00000018507	Trpv2	-0.0776127361800442	6.56515251496228	0.11341218909709	0.736292353687168	0.99215369635113
ENSMUSG00000031601	CCR4-NOT transcription complex, subunit 7	ENSMUSG00000031601	Cnot7	-0.0675578894741199	6.0461896214567	0.113384112212988	0.736323782783528	0.99215369635113
ENSMUSG00000030704	RAB6A, member RAS oncogene family	ENSMUSG00000030704	Rab6a	-0.0678139603605164	6.87992043331039	0.113113991367484	0.73662637603865	0.992460686279618
ENSMUSG00000000058	caveolin 2	ENSMUSG00000000058	Cav2	-0.0935766766067903	3.51946132674383	0.113023621247586	0.736727699717729	0.992496469834874
